generated_json/autoware_prs.json,2016/03/14,225,110
generated_json/autoware_prs.json,2016/03/14,4,2
generated_json/autoware_prs.json,2016/03/15,72,41
generated_json/autoware_prs.json,2016/03/16,54,13
generated_json/autoware_prs.json,2016/03/17,3,2
generated_json/autoware_prs.json,2016/03/23,5,2
generated_json/autoware_prs.json,2016/03/30,152,0
generated_json/autoware_prs.json,2016/03/31,28,22
generated_json/autoware_prs.json,2016/03/31,3,3
generated_json/autoware_prs.json,2016/04/03,49,0
generated_json/autoware_prs.json,2016/04/04,13,9
generated_json/autoware_prs.json,2016/04/05,815,751
generated_json/autoware_prs.json,2016/04/05,1648,0
generated_json/autoware_prs.json,2016/04/06,21,21
generated_json/autoware_prs.json,2016/04/08,3,1
generated_json/autoware_prs.json,2016/04/08,8,1
generated_json/autoware_prs.json,2016/04/11,0,0
generated_json/autoware_prs.json,2016/04/11,2,26
generated_json/autoware_prs.json,2016/04/11,25204,72
generated_json/autoware_prs.json,2016/04/14,0,0
generated_json/autoware_prs.json,2016/04/14,2,0
generated_json/autoware_prs.json,2016/04/14,13,1
generated_json/autoware_prs.json,2016/04/18,0,0
generated_json/autoware_prs.json,2016/04/18,572,485
generated_json/autoware_prs.json,2016/04/18,2,2
generated_json/autoware_prs.json,2016/04/20,1,1
generated_json/autoware_prs.json,2016/04/20,357,396
generated_json/autoware_prs.json,2016/04/21,2,0
generated_json/autoware_prs.json,2016/04/25,63,29
generated_json/autoware_prs.json,2016/04/28,1,1
generated_json/autoware_prs.json,2016/05/11,4,0
generated_json/autoware_prs.json,2016/05/12,139,99
generated_json/autoware_prs.json,2016/05/16,11,9
generated_json/autoware_prs.json,2016/05/16,622,0
generated_json/autoware_prs.json,2016/05/18,12,3
generated_json/autoware_prs.json,2016/05/18,13,5
generated_json/autoware_prs.json,2016/05/18,1369,597
generated_json/autoware_prs.json,2016/05/19,2,1
generated_json/autoware_prs.json,2016/05/20,4,1
generated_json/autoware_prs.json,2016/05/20,5,1
generated_json/autoware_prs.json,2016/05/20,96,0
generated_json/autoware_prs.json,2016/05/20,54,238
generated_json/autoware_prs.json,2016/05/23,4,4
generated_json/autoware_prs.json,2016/05/26,18,2
generated_json/autoware_prs.json,2016/05/27,734,0
generated_json/autoware_prs.json,2016/05/27,938,0
generated_json/autoware_prs.json,2016/05/27,4,1
generated_json/autoware_prs.json,2016/05/30,23,21
generated_json/autoware_prs.json,2016/05/30,188,615
generated_json/autoware_prs.json,2016/05/30,516,0
generated_json/autoware_prs.json,2016/05/31,11,11
generated_json/autoware_prs.json,2016/05/31,16,16
generated_json/autoware_prs.json,2016/05/31,24,22
generated_json/autoware_prs.json,2016/05/31,40,6
generated_json/autoware_prs.json,2016/05/31,3,3
generated_json/autoware_prs.json,2016/06/01,10990,5
generated_json/autoware_prs.json,2016/06/01,3,1
generated_json/autoware_prs.json,2016/06/01,500,103
generated_json/autoware_prs.json,2016/06/02,52,7
generated_json/autoware_prs.json,2016/06/02,3,3
generated_json/autoware_prs.json,2016/06/02,110,73
generated_json/autoware_prs.json,2016/06/02,29,0
generated_json/autoware_prs.json,2016/06/03,417,22
generated_json/autoware_prs.json,2016/06/03,185,3
generated_json/autoware_prs.json,2016/06/03,1,1
generated_json/autoware_prs.json,2016/06/03,464,23
generated_json/autoware_prs.json,2016/06/06,1,1
generated_json/autoware_prs.json,2016/06/08,41,18
generated_json/autoware_prs.json,2016/06/08,49,25
generated_json/autoware_prs.json,2016/06/08,1,1
generated_json/autoware_prs.json,2016/06/08,4,0
generated_json/autoware_prs.json,2016/06/08,1,1
generated_json/autoware_prs.json,2016/06/10,16,37
generated_json/autoware_prs.json,2016/06/12,37,29
generated_json/autoware_prs.json,2016/06/15,16,15
generated_json/autoware_prs.json,2016/06/16,2,0
generated_json/autoware_prs.json,2016/06/16,4,1
generated_json/autoware_prs.json,2016/06/19,1,1
generated_json/autoware_prs.json,2016/06/27,71,5
generated_json/autoware_prs.json,2016/06/29,6,0
generated_json/autoware_prs.json,2016/06/29,2,0
generated_json/autoware_prs.json,2016/06/30,14,16
generated_json/autoware_prs.json,2016/07/01,2,0
generated_json/autoware_prs.json,2016/07/01,52,4
generated_json/autoware_prs.json,2016/07/01,4,0
generated_json/autoware_prs.json,2016/07/01,30,26
generated_json/autoware_prs.json,2016/07/01,4,1
generated_json/autoware_prs.json,2016/07/02,8,1
generated_json/autoware_prs.json,2016/07/04,1,1
generated_json/autoware_prs.json,2016/07/04,0,0
generated_json/autoware_prs.json,2016/07/04,1,1
generated_json/autoware_prs.json,2016/07/04,1,1
generated_json/autoware_prs.json,2016/07/04,172,1
generated_json/autoware_prs.json,2016/07/05,0,39976
generated_json/autoware_prs.json,2016/07/05,0,0
generated_json/autoware_prs.json,2016/07/07,4,4
generated_json/autoware_prs.json,2016/07/07,65,25
generated_json/autoware_prs.json,2016/07/07,1,1
generated_json/autoware_prs.json,2016/07/08,491,34
generated_json/autoware_prs.json,2016/07/08,24,35
generated_json/autoware_prs.json,2016/07/11,70,89
generated_json/autoware_prs.json,2016/07/22,32,6
generated_json/autoware_prs.json,2016/07/27,1324,1
generated_json/autoware_prs.json,2016/07/28,4,0
generated_json/autoware_prs.json,2016/08/02,17,10
generated_json/autoware_prs.json,2016/08/02,59,67
generated_json/autoware_prs.json,2016/08/03,82,46
generated_json/autoware_prs.json,2016/08/03,5,2
generated_json/autoware_prs.json,2016/08/03,11,5
generated_json/autoware_prs.json,2016/08/03,61,3
generated_json/autoware_prs.json,2016/08/03,3,0
generated_json/autoware_prs.json,2016/08/04,3,3
generated_json/autoware_prs.json,2016/08/05,2,0
generated_json/autoware_prs.json,2016/08/05,1,0
generated_json/autoware_prs.json,2016/08/06,23,12
generated_json/autoware_prs.json,2016/08/08,0,82
generated_json/autoware_prs.json,2016/08/09,32,302
generated_json/autoware_prs.json,2016/08/10,284,0
generated_json/autoware_prs.json,2016/08/23,1,1
generated_json/autoware_prs.json,2016/08/25,15,12
generated_json/autoware_prs.json,2016/08/25,0,0
generated_json/autoware_prs.json,2016/08/29,0,0
generated_json/autoware_prs.json,2016/08/30,4,4
generated_json/autoware_prs.json,2016/09/01,18,13
generated_json/autoware_prs.json,2016/09/10,5,121
generated_json/autoware_prs.json,2016/09/12,4,4
generated_json/autoware_prs.json,2016/09/12,20,0
generated_json/autoware_prs.json,2016/09/14,1,1
generated_json/autoware_prs.json,2016/09/14,9,75
generated_json/autoware_prs.json,2016/09/14,8,3
generated_json/autoware_prs.json,2016/09/14,509,0
generated_json/autoware_prs.json,2016/09/14,181,0
generated_json/autoware_prs.json,2016/09/14,10,0
generated_json/autoware_prs.json,2016/09/15,78,139
generated_json/autoware_prs.json,2016/09/19,6079,6191
generated_json/autoware_prs.json,2016/09/21,30,26
generated_json/autoware_prs.json,2016/09/23,119,2
generated_json/autoware_prs.json,2016/09/23,33,28
generated_json/autoware_prs.json,2016/09/24,0,0
generated_json/autoware_prs.json,2016/09/26,6,2
generated_json/autoware_prs.json,2016/09/26,217,132
generated_json/autoware_prs.json,2016/09/27,0,0
generated_json/autoware_prs.json,2016/09/29,207,59
generated_json/autoware_prs.json,2016/09/29,26,44
generated_json/autoware_prs.json,2016/10/02,1,1
generated_json/autoware_prs.json,2016/10/05,1096,740
generated_json/autoware_prs.json,2016/10/06,5,2
generated_json/autoware_prs.json,2016/10/08,40,38
generated_json/autoware_prs.json,2016/10/09,4,2
generated_json/autoware_prs.json,2016/10/10,562,82
generated_json/autoware_prs.json,2016/10/11,6,0
generated_json/autoware_prs.json,2016/10/13,6,0
generated_json/autoware_prs.json,2016/10/14,112,53
generated_json/autoware_prs.json,2016/10/19,1,1
generated_json/autoware_prs.json,2016/10/21,408,309
generated_json/autoware_prs.json,2016/10/24,16,2
generated_json/autoware_prs.json,2016/10/25,2,2
generated_json/autoware_prs.json,2016/10/25,171,63
generated_json/autoware_prs.json,2016/10/29,200,15
generated_json/autoware_prs.json,2016/10/29,196,13
generated_json/autoware_prs.json,2016/10/29,2,21
generated_json/autoware_prs.json,2016/10/30,28,0
generated_json/autoware_prs.json,2016/10/31,0,6
generated_json/autoware_prs.json,2016/11/01,69806,0
generated_json/autoware_prs.json,2016/11/02,454,0
generated_json/autoware_prs.json,2016/11/02,1186,131
generated_json/autoware_prs.json,2016/11/04,3309,189
generated_json/autoware_prs.json,2016/11/04,1148,0
generated_json/autoware_prs.json,2016/11/04,0,1148
generated_json/autoware_prs.json,2016/11/04,98,98
generated_json/autoware_prs.json,2016/11/07,109,1
generated_json/autoware_prs.json,2016/11/15,628,14
generated_json/autoware_prs.json,2016/11/15,18,18
generated_json/autoware_prs.json,2016/11/15,113,1
generated_json/autoware_prs.json,2016/11/15,77,42
generated_json/autoware_prs.json,2016/11/16,4,0
generated_json/autoware_prs.json,2016/11/17,11,2
generated_json/autoware_prs.json,2016/11/20,7,0
generated_json/autoware_prs.json,2016/11/21,4,0
generated_json/autoware_prs.json,2016/11/22,8,2
generated_json/autoware_prs.json,2016/11/22,3,0
generated_json/autoware_prs.json,2016/11/22,1,1
generated_json/autoware_prs.json,2016/11/24,22,5
generated_json/autoware_prs.json,2016/11/24,12,5
generated_json/autoware_prs.json,2016/11/24,28,10
generated_json/autoware_prs.json,2016/11/24,4515,1
generated_json/autoware_prs.json,2016/11/25,1192,1051
generated_json/autoware_prs.json,2016/11/25,343,209
generated_json/autoware_prs.json,2016/11/26,1,1
generated_json/autoware_prs.json,2016/11/29,1747,439
generated_json/autoware_prs.json,2016/11/29,2,2
generated_json/autoware_prs.json,2016/11/29,143,0
generated_json/autoware_prs.json,2016/12/04,3,0
generated_json/autoware_prs.json,2016/12/04,4,0
generated_json/autoware_prs.json,2016/12/04,2,2
generated_json/autoware_prs.json,2016/12/06,15,1
generated_json/autoware_prs.json,2016/12/08,1,54
generated_json/autoware_prs.json,2016/12/08,6,2
generated_json/autoware_prs.json,2016/12/09,4,3
generated_json/autoware_prs.json,2016/12/13,47,29
generated_json/autoware_prs.json,2016/12/13,25,1
