2017/08/12,2,969
2017/08/14,2,971
2017/08/15,3,974
2017/08/16,3,977
2017/08/17,3,980
2017/08/18,1,981
2017/08/19,4,985
2017/08/21,3,988
2017/08/22,2,990
2017/08/23,6,996
2017/08/24,2,998
2017/08/25,5,1003
2017/08/29,4,1007
2017/08/30,2,1009
2017/08/31,1,1010
2017/09/02,1,1011
2017/09/03,2,1013
2017/09/04,4,1017
2017/09/05,3,1020
2017/09/06,1,1021
2017/09/08,3,1024
2017/09/09,1,1025
2017/09/10,1,1026
2017/09/11,2,1028
2017/09/13,3,1031
2017/09/14,2,1033
2017/09/15,2,1035
2017/09/17,2,1037
2017/09/18,1,1038
2017/09/19,2,1040
2017/09/20,3,1043
2017/09/21,9,1052
2017/09/22,8,1060
2017/09/23,4,1064
2017/09/24,1,1065
2017/09/25,1,1066
2017/09/26,4,1070
2017/09/27,1,1071
2017/09/28,4,1075
2017/09/29,3,1078
2017/09/30,2,1080
2017/10/01,2,1082
2017/10/02,5,1087
2017/10/03,5,1092
2017/10/04,6,1098
2017/10/05,1,1099
2017/10/06,1,1100
2017/10/07,1,1101
2017/10/09,4,1105
2017/10/10,3,1108
2017/10/11,2,1110
2017/10/12,2,1112
2017/10/13,2,1114
2017/10/14,3,1117
2017/10/15,1,1118
2017/10/16,6,1124
2017/10/17,4,1128
2017/10/18,8,1136
2017/10/19,5,1141
2017/10/20,3,1144
2017/10/21,1,1145
2017/10/22,4,1149
2017/10/23,2,1151
2017/10/24,8,1159
2017/10/25,2,1161
2017/10/26,5,1166
2017/10/27,2,1168
2017/10/28,1,1169
2017/10/30,3,1172
2017/10/31,2,1174
2017/11/01,1,1175
2017/11/02,2,1177
2017/11/03,2,1179
2017/11/04,1,1180
2017/11/05,2,1182
2017/11/06,1,1183
2017/11/07,1,1184
2017/11/08,2,1186
2017/11/09,3,1189
2017/11/10,3,1192
2017/11/11,1,1193
2017/11/12,5,1198
2017/11/13,2,1200
2017/11/14,2,1202
2017/11/15,4,1206
2017/11/17,3,1209
2017/11/18,3,1212
2017/11/20,2,1214
2017/11/21,4,1218
2017/11/22,2,1220
2017/11/23,2,1222
2017/11/24,4,1226
2017/11/25,3,1229
2017/11/27,2,1231
2017/11/28,3,1234
2017/11/29,1,1235
2017/11/30,2,1237
2017/12/01,4,1241
2017/12/02,4,1245
2017/12/03,1,1246
2017/12/04,4,1250
2017/12/05,3,1253
2017/12/06,5,1258
2017/12/07,1,1259
2017/12/08,1,1260
2017/12/09,2,1262
2017/12/11,1,1263
2017/12/12,3,1266
2017/12/13,2,1268
2017/12/14,4,1272
2017/12/15,2,1274
2017/12/16,2,1276
2017/12/17,1,1277
2017/12/18,3,1280
2017/12/19,4,1284
2017/12/20,4,1288
2017/12/21,5,1293
2017/12/22,4,1297
2017/12/23,1,1298
2017/12/24,4,1302
2017/12/25,4,1306
2017/12/26,3,1309
2017/12/27,2,1311
2017/12/28,2,1313
2017/12/30,3,1316
2017/12/31,3,1319
2018/01/01,2,1321
2018/01/03,2,1323
2018/01/04,1,1324
2018/01/05,4,1328
2018/01/06,1,1329
2018/01/07,1,1330
2018/01/08,3,1333
2018/01/09,1,1334
2018/01/10,4,1338
2018/01/11,2,1340
2018/01/12,5,1345
2018/01/13,2,1347
2018/01/14,1,1348
2018/01/15,2,1350
2018/01/16,2,1352
2018/01/17,3,1355
2018/01/18,4,1359
2018/01/19,3,1362
2018/01/20,3,1365
2018/01/21,2,1367
2018/01/22,5,1372
2018/01/23,6,1378
2018/01/24,2,1380
2018/01/25,1,1381
2018/01/26,2,1383
2018/01/28,3,1386
2018/01/29,6,1392
2018/01/30,8,1400
2018/01/31,3,1403
2018/02/01,2,1405
2018/02/02,3,1408
2018/02/03,1,1409
2018/02/04,2,1411
2018/02/05,3,1414
2018/02/06,5,1419
2018/02/07,3,1422
2018/02/08,3,1425
2018/02/09,1,1426
2018/02/10,2,1428
2018/02/11,2,1430
2018/02/12,4,1434
2018/02/13,3,1437
2018/02/15,4,1441
2018/02/16,1,1442
2018/02/18,1,1443
2018/02/19,2,1445
2018/02/20,6,1451
2018/02/21,1,1452
2018/02/23,5,1457
2018/02/24,2,1459
2018/02/25,1,1460
2018/02/26,5,1465
2018/02/27,5,1470
2018/02/28,5,1475
2018/03/01,8,1483
2018/03/02,1,1484
2018/03/03,1,1485
2018/03/04,2,1487
2018/03/05,2,1489
2018/03/06,5,1494
2018/03/07,4,1498
2018/03/08,8,1506
2018/03/09,4,1510
2018/03/10,2,1512
2018/03/11,5,1517
2018/03/12,4,1521
2018/03/13,5,1526
2018/03/14,6,1532
2018/03/15,4,1536
2018/03/16,2,1538
2018/03/17,5,1543
2018/03/18,2,1545
2018/03/19,6,1551
2018/03/20,7,1558
2018/03/21,6,1564
2018/03/22,4,1568
2018/03/23,4,1572
2018/03/24,3,1575
2018/03/25,1,1576
2018/03/26,4,1580
2018/03/27,2,1582
2018/03/28,2,1584
2018/03/29,4,1588
2018/03/30,4,1592
2018/03/31,2,1594
2018/04/01,2,1596
2018/04/02,4,1600
2018/04/03,2,1602
2018/04/04,1,1603
2018/04/05,3,1606
2018/04/06,4,1610
2018/04/07,3,1613
2018/04/09,6,1619
2018/04/10,7,1626
2018/04/11,3,1629
2018/04/12,12,1641
2018/04/13,5,1646
2018/04/14,2,1648
2018/04/15,3,1651
2018/04/16,3,1654
2018/04/17,5,1659
2018/04/18,2,1661
2018/04/19,3,1664
2018/04/20,4,1668
2018/04/21,5,1673
2018/04/22,3,1676
2018/04/23,1,1677
2018/04/24,6,1683
2018/04/25,4,1687
2018/04/26,4,1691
2018/04/27,1,1692
2018/04/28,8,1700
2018/04/30,2,1702
2018/05/01,2,1704
2018/05/02,6,1710
2018/05/03,3,1713
2018/05/04,5,1718
2018/05/06,1,1719
2018/05/07,2,1721
2018/05/08,5,1726
2018/05/09,2,1728
2018/05/10,6,1734
2018/05/11,4,1738
2018/05/12,2,1740
2018/05/13,1,1741
2018/05/14,4,1745
2018/05/15,10,1755
2018/05/16,5,1760
2018/05/17,2,1762
2018/05/18,4,1766
2018/05/20,1,1767
2018/05/21,1,1768
2018/05/22,5,1773
2018/05/23,6,1779
2018/05/24,4,1783
2018/05/25,3,1786
2018/05/26,3,1789
2018/05/27,4,1793
2018/05/28,5,1798
2018/05/29,2,1800
2018/05/30,6,1806
2018/05/31,5,1811
2018/06/01,2,1813
2018/06/02,2,1815
2018/06/03,2,1817
2018/06/04,4,1821
2018/06/05,4,1825
2018/06/06,5,1830
2018/06/07,5,1835
2018/06/08,3,1838
2018/06/09,1,1839
2018/06/11,4,1843
2018/06/12,7,1850
2018/06/13,3,1853
2018/06/14,3,1856
2018/06/15,5,1861
2018/06/16,1,1862
2018/06/17,2,1864
2018/06/18,1,1865
2018/06/19,4,1869
2018/06/20,3,1872
2018/06/21,2,1874
2018/06/22,5,1879
2018/06/24,4,1883
2018/06/25,3,1886
2018/06/26,5,1891
2018/06/27,2,1893
2018/06/28,3,1896
2018/06/29,5,1901
2018/07/01,2,1903
2018/07/02,2,1905
2018/07/03,3,1908
2018/07/04,4,1912
2018/07/05,2,1914
2018/07/06,2,1916
2018/07/07,1,1917
2018/07/09,3,1920
2018/07/10,4,1924
2018/07/11,2,1926
2018/07/12,6,1932
2018/07/13,4,1936
2018/07/14,1,1937
2018/07/15,2,1939
2018/07/16,4,1943
2018/07/17,5,1948
2018/07/18,2,1950
2018/07/19,4,1954
2018/07/20,2,1956
2018/07/21,1,1957
2018/07/22,1,1958
2018/07/23,2,1960
2018/07/24,6,1966
2018/07/25,3,1969
2018/07/26,5,1974
2018/07/27,2,1976
2018/07/28,1,1977
2018/07/29,1,1978
2018/07/30,4,1982
2018/07/31,4,1986
2018/08/01,2,1988
2018/08/02,2,1990
2018/08/03,1,1991
2018/08/04,3,1994
2018/08/06,9,2003
2018/08/07,2,2005
2018/08/09,1,2006
2018/08/10,5,2011
2018/08/11,4,2015
2018/08/12,3,2018
2018/08/13,2,2020
2018/08/14,2,2022
2018/08/15,4,2026
2018/08/16,5,2031
2018/08/17,3,2034
2018/08/18,1,2035
2018/08/19,1,2036
2018/08/20,4,2040
2018/08/21,1,2041
2018/08/23,2,2043
2018/08/24,2,2045
2018/08/25,2,2047
2018/08/26,1,2048
2018/08/27,1,2049
2018/08/28,3,2052
2018/08/29,2,2054
2018/08/30,1,2055
2018/08/31,3,2058
2018/09/01,1,2059
2018/09/03,3,2062
2018/09/04,4,2066
2018/09/05,2,2068
2018/09/07,6,2074
2018/09/08,5,2079
2018/09/09,4,2083
2018/09/10,3,2086
2018/09/11,6,2092
2018/09/12,3,2095
2018/09/13,5,2100
2018/09/14,2,2102
2018/09/15,3,2105
2018/09/16,3,2108
2018/09/17,2,2110
2018/09/18,1,2111
2018/09/19,3,2114
2018/09/20,5,2119
2018/09/21,3,2122
2018/09/23,5,2127
2018/09/24,3,2130
2018/09/25,3,2133
2018/09/26,5,2138
2018/09/27,2,2140
2018/09/28,5,2145
2018/09/29,8,2153
2018/09/30,1,2154
2018/10/02,1,2155
2018/10/03,1,2156
2018/10/04,2,2158
2018/10/05,2,2160
2018/10/06,2,2162
2018/10/07,3,2165
2018/10/08,2,2167
2018/10/09,5,2172
2018/10/10,1,2173
2018/10/11,2,2175
2018/10/12,6,2181
2018/10/13,3,2184
2018/10/14,2,2186
2018/10/15,4,2190
2018/10/16,2,2192
2018/10/17,5,2197
2018/10/18,1,2198
2018/10/19,5,2203
2018/10/20,2,2205
2018/10/21,2,2207
2018/10/22,4,2211
2018/10/23,5,2216
2018/10/24,8,2224
2018/10/25,4,2228
2018/10/26,1,2229
2018/10/27,2,2231
2018/10/29,2,2233
2018/10/30,4,2237
2018/10/31,1,2238
2018/11/01,4,2242
2018/11/02,2,2244
2018/11/03,1,2245
2018/11/05,4,2249
2018/11/06,10,2259
2018/11/07,10,2269
2018/11/08,3,2272
2018/11/09,7,2279
2018/11/10,2,2281
2018/11/11,6,2287
2018/11/12,9,2296
2018/11/13,2,2298
2018/11/14,5,2303
2018/11/15,10,2313
2018/11/16,3,2316
2018/11/17,2,2318
2018/11/18,5,2323
2018/11/19,7,2330
2018/11/20,9,2339
2018/11/21,4,2343
2018/11/22,6,2349
2018/11/23,4,2353
2018/11/24,1,2354
2018/11/25,5,2359
2018/11/26,4,2363
2018/11/27,4,2367
2018/11/28,8,2375
2018/11/29,6,2381
2018/11/30,2,2383
2018/12/01,1,2384
2018/12/02,4,2388
2018/12/03,3,2391
2018/12/04,1,2392
2018/12/05,3,2395
2018/12/06,11,2406
2018/12/07,2,2408
2018/12/08,2,2410
2018/12/09,3,2413
2018/12/10,10,2423
2018/12/11,10,2433
2018/12/12,9,2442
2018/12/13,10,2452
2018/12/14,4,2456
2018/12/15,1,2457
2018/12/16,1,2458
2018/12/17,6,2464
2018/12/18,5,2469
2018/12/19,2,2471
2018/12/20,7,2478
2018/12/21,3,2481
2018/12/22,2,2483
2018/12/23,5,2488
2018/12/24,6,2494
2018/12/25,2,2496
2018/12/27,1,2497
2018/12/28,8,2505
2018/12/29,4,2509
2018/12/31,3,2512
2019/01/02,4,2516
2019/01/03,2,2518
2019/01/04,5,2523
2019/01/06,4,2527
2019/01/07,7,2534
2019/01/08,3,2537
2019/01/09,5,2542
2019/01/10,2,2544
2019/01/11,4,2548
2019/01/12,2,2550
2019/01/14,5,2555
2019/01/15,4,2559
2019/01/16,2,2561
2019/01/17,1,2562
2019/01/18,2,2564
2019/01/19,2,2566
2019/01/20,2,2568
2019/01/21,6,2574
2019/01/22,3,2577
2019/01/23,5,2582
2019/01/24,7,2589
2019/01/25,5,2594
2019/01/26,2,2596
2019/01/27,3,2599
2019/01/28,6,2605
2019/01/29,5,2610
2019/01/30,1,2611
2019/01/31,4,2615
2019/02/01,2,2617
2019/02/02,4,2621
2019/02/03,1,2622
2019/02/04,2,2624
2019/02/05,2,2626
2019/02/06,2,2628
2019/02/07,9,2637
2019/02/08,4,2641
2019/02/09,2,2643
2019/02/10,3,2646
2019/02/11,4,2650
2019/02/12,3,2653
2019/02/13,3,2656
2019/02/14,7,2663
2019/02/15,4,2667
2019/02/17,2,2669
2019/02/18,5,2674
2019/02/19,6,2680
2019/02/20,6,2686
2019/02/21,2,2688
2019/02/22,2,2690
2019/02/23,4,2694
2019/02/24,5,2699
2019/02/25,7,2706
2019/02/26,6,2712
2019/02/27,11,2723
2019/02/28,12,2735
2019/03/01,6,2741
2019/03/02,16,2757
2019/03/03,7,2764
2019/03/04,12,2776
2019/03/05,15,2791
2019/03/06,13,2804
2019/03/07,7,2811
2019/03/08,5,2816
2019/03/09,4,2820
2019/03/10,5,2825
2019/03/11,4,2829
2019/03/12,8,2837
2019/03/13,5,2842
2019/03/14,9,2851
2019/03/15,3,2854
2019/03/16,5,2859
2019/03/17,1,2860
2019/03/18,6,2866
2019/03/19,1,2867
2019/03/20,4,2871
2019/03/21,7,2878
2019/03/22,8,2886
2019/03/24,3,2889
2019/03/25,1,2890
2019/03/26,9,2899
2019/03/27,8,2907
2019/03/28,2,2909
2019/03/29,3,2912
2019/03/30,2,2914
2019/03/31,7,2921
2019/04/01,6,2927
2019/04/02,7,2934
2019/04/03,7,2941
2019/04/04,5,2946
2019/04/05,2,2948
2019/04/06,3,2951
2019/04/07,1,2952
2019/04/08,8,2960
2019/04/09,4,2964
2019/04/10,4,2968
2019/04/11,5,2973
2019/04/12,4,2977
2019/04/13,2,2979
2019/04/14,3,2982
2019/04/15,5,2987
2019/04/16,4,2991
2019/04/17,4,2995
2019/04/18,7,3002
2019/04/19,6,3008
2019/04/20,2,3010
2019/04/22,2,3012
2019/04/24,2,3014
2019/04/25,3,3017
2019/04/26,3,3020
2019/04/27,7,3027
2019/04/28,1,3028
2019/04/29,1,3029
2019/04/30,6,3035
2019/05/01,4,3039
2019/05/02,4,3043
2019/05/03,6,3049
2019/05/04,1,3050
2019/05/05,4,3054
2019/05/06,3,3057
2019/05/07,3,3060
2019/05/08,2,3062
2019/05/09,5,3067
2019/05/10,5,3072
2019/05/11,1,3073
2019/05/12,6,3079
2019/05/13,9,3088
2019/05/14,8,3096
2019/05/15,6,3102
2019/05/16,5,3107
2019/05/17,2,3109
2019/05/18,2,3111
2019/05/19,1,3112
2019/05/20,3,3115
2019/05/22,4,3119
2019/05/23,2,3121
2019/05/24,7,3128
2019/05/25,1,3129
2019/05/26,2,3131
2019/05/27,3,3134
2019/05/28,3,3137
2019/05/29,6,3143
2019/05/30,5,3148
2019/05/31,4,3152
2019/06/01,2,3154
2019/06/02,1,3155
2019/06/03,2,3157
2019/06/04,2,3159
2019/06/05,8,3167
2019/06/06,1,3168
2019/06/07,2,3170
2019/06/08,2,3172
2019/06/09,1,3173
2019/06/10,2,3175
2019/06/11,4,3179
2019/06/12,4,3183
2019/06/13,4,3187
2019/06/14,2,3189
2019/06/15,2,3191
2019/06/16,2,3193
2019/06/17,1,3194
2019/06/18,7,3201
2019/06/19,6,3207
2019/06/20,2,3209
2019/06/21,3,3212
2019/06/22,1,3213
2019/06/25,3,3216
2019/06/26,2,3218
2019/06/27,3,3221
2019/06/28,4,3225
2019/06/29,1,3226
2019/07/02,5,3231
2019/07/03,1,3232
2019/07/04,1,3233
2019/07/05,4,3237
2019/07/06,3,3240
2019/07/07,5,3245
2019/07/08,1,3246
2019/07/09,4,3250
2019/07/11,1,3251
2019/07/12,1,3252
2019/07/14,1,3253
2019/07/16,1,3254
2019/07/18,1,3255
2019/07/21,2,3257
2019/07/23,9,3266
2019/07/24,3,3269
2019/07/25,1,3270
2019/07/26,2,3272
2019/07/27,1,3273
2019/07/29,3,3276
2019/07/30,1,3277
2019/07/31,2,3279
2019/08/01,4,3283
2019/08/02,4,3287
2019/08/03,2,3289
2019/08/04,4,3293
2019/08/07,1,3294
2019/08/08,2,3296
2019/08/09,3,3299
2019/08/10,2,3301
2019/08/12,2,3303
2019/08/14,4,3307
2019/08/17,2,3309
2019/08/19,4,3313
2019/08/20,1,3314
2019/08/21,1,3315
2019/08/22,2,3317
2019/08/25,2,3319
2019/08/26,1,3320
2019/08/27,1,3321
2019/08/28,2,3323
2019/08/29,1,3324
2019/08/30,2,3326
2019/08/31,3,3329
2019/09/04,3,3332
2019/09/05,1,3333
2019/09/10,2,3335
2019/09/11,1,3336
2019/09/12,1,3337
2019/09/15,2,3339
2019/09/17,1,3340
2019/09/18,1,3341
2019/09/19,1,3342
2019/09/21,1,3343
2019/09/23,2,3345
2019/09/24,1,3346
2019/09/26,1,3347
2019/09/27,2,3349
2019/10/01,3,3352
2019/10/03,1,3353
2019/10/04,2,3355
2019/10/06,1,3356
2019/10/07,1,3357
2019/10/08,1,3358
2019/10/09,2,3360
2019/10/11,2,3362
2019/10/12,1,3363
2019/10/14,1,3364
2019/10/15,1,3365
2019/10/18,1,3366
2019/10/20,1,3367
2019/10/21,2,3369
2019/10/22,2,3371
2019/10/24,1,3372
2019/10/25,5,3377
2019/10/26,1,3378
2019/10/27,3,3381
2019/10/29,3,3384
2019/10/31,3,3387
2019/11/02,1,3388
2019/11/04,2,3390
2019/11/05,5,3395
2019/11/06,2,3397
2019/11/07,2,3399
2019/11/08,1,3400
2019/11/09,3,3403
2019/11/10,1,3404
2019/11/11,3,3407
2019/11/12,1,3408
2019/11/14,5,3413
2019/11/15,1,3414
2019/11/19,7,3421
2019/11/20,2,3423
2019/11/22,3,3426
2019/11/23,1,3427
2019/11/24,1,3428
2019/11/25,1,3429
2019/11/26,2,3431
2019/11/28,3,3434
2019/11/29,1,3435
2019/12/01,1,3436
2019/12/02,1,3437
2019/12/03,1,3438
2019/12/04,1,3439
2019/12/06,1,3440
2019/12/09,2,3442
2019/12/11,2,3444
2019/12/12,1,3445
2019/12/13,3,3448
2019/12/15,2,3450
2019/12/18,2,3452
2019/12/19,1,3453
2019/12/21,1,3454
2019/12/24,2,3456
2019/12/26,3,3459
2019/12/27,4,3463
2019/12/28,1,3464
2019/12/29,1,3465
2019/12/30,2,3467
2020/01/01,1,3468
2020/01/03,3,3471
2020/01/05,1,3472
2020/01/06,5,3477
2020/01/07,2,3479
2020/01/08,1,3480
2020/01/09,2,3482
2020/01/13,2,3484
2020/01/15,2,3486
2020/01/16,1,3487
2020/01/18,2,3489
2020/01/20,1,3490
2020/01/21,2,3492
2020/01/24,1,3493
2020/01/29,1,3494
2020/01/31,2,3496
2020/02/02,1,3497
2020/02/03,2,3499
2020/02/05,2,3501
2020/02/07,2,3503
2020/02/09,2,3505
2020/02/11,2,3507
2020/02/12,1,3508
2020/02/13,1,3509
2020/02/14,1,3510
2020/02/15,3,3513
2020/02/16,2,3515
2020/02/17,1,3516
2020/02/18,1,3517
2020/02/19,1,3518
2020/02/20,1,3519
2020/02/21,1,3520
2020/02/22,2,3522
2020/02/23,3,3525
2020/02/24,1,3526
2020/02/27,1,3527
2020/02/28,2,3529
2020/02/29,1,3530
2020/03/02,3,3533
2020/03/03,1,3534
2020/03/04,2,3536
2020/03/05,2,3538
2020/03/06,2,3540
2020/03/07,1,3541
2020/03/08,1,3542
2020/03/10,1,3543
2020/03/11,1,3544
2020/03/12,2,3546
2020/03/15,1,3547
2020/03/16,1,3548
2020/03/17,1,3549
2020/03/19,1,3550
2020/03/21,2,3552
2020/03/22,1,3553
2020/03/23,1,3554
2020/03/26,1,3555
2020/03/27,1,3556
2020/03/28,1,3557
2020/03/29,1,3558
2020/03/30,1,3559
2020/03/31,1,3560
